보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
원도안로-10,대전광역시,서구,도안동,,전일제,00:00,23:59,00:00,23:59,36.3257650,127.3498270,36.3267140,127.3499270,,10, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
원도안로-11,대전광역시,서구,도안동,2005-12-30,전일제,00:00,23:59,00:00,23:59,36.3319300,127.3398040,36.3317910,127.3396700,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
원도안로-12,대전광역시,서구,도안동,2005-12-30,전일제,00:00,23:59,00:00,23:59,35.2237550,128.9180510,35.2244150,128.9182400,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
원도안로-13,대전광역시,서구,도안동,2005-12-30,전일제,00:00,23:59,00:00,23:59,35.2244150,128.9182400,35.2249470,128.9184320,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
원도안로-14,대전광역시,서구,도안동,2005-12-30,전일제,00:00,23:59,00:00,23:59,35.2249750,128.9176920,35.2249470,128.9184320,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
원도안로-15,대전광역시,서구,도안동,2005-12-30,전일제,00:00,23:59,00:00,23:59,35.2249750,128.9176920,35.2249750,128.9176920,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
원도안로-16,대전광역시,서구,도안동,2005-12-30,전일제,00:00,23:59,00:00,23:59,36.3298900,127.3413550,36.3298900,127.3413550,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
점촌-소로3-332,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.58319836,128.1797311,36.58319836,128.1797311,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-331,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.58319836,128.1797311,36.58319836,128.1797311,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-330,경상북도,문경시,점촌2동,,전일제,00:00,23:59,00:00,23:59,36.58467799,128.1860821,36.58467799,128.1860821,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-329,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.59086189,128.1912588,36.59086189,128.1912588,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-328,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.59135262,128.1904841,36.59135262,128.1904841,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-327,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.59135262,128.1904841,36.59135262,128.1904841,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-248,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.5844994,128.1851945,36.5844994,128.1851945,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-247,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.58492229,128.1850758,36.58492229,128.1850758,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-246,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.58417447,128.1830711,36.58417447,128.1830711,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-245,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.58431551,128.1830241,36.58431551,128.1830241,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-233,경상북도,문경시,점촌3동,,전일제,00:00,23:59,00:00,23:59,36.59993792,128.2034276,36.59993792,128.2034276,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-232,경상북도,문경시,점촌3동,,전일제,00:00,23:59,00:00,23:59,36.59940189,128.2040407,36.59940189,128.2040407,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-231,경상북도,문경시,점촌3동,,전일제,00:00,23:59,00:00,23:59,36.59979901,128.2057589,36.59979901,128.2057589,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-230,경상북도,문경시,점촌3동,,전일제,00:00,23:59,00:00,23:59,36.60141606,128.2069553,36.60141606,128.2069553,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-229,경상북도,문경시,점촌3동,,전일제,00:00,23:59,00:00,23:59,36.60176747,128.2071351,36.60176747,128.2071351,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-228,경상북도,문경시,점촌3동,,전일제,00:00,23:59,00:00,23:59,36.60401452,128.2069824,36.60401452,128.2069824,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
연세로,서울특별시,서대문구,창천동,,주말제,00:00,00:00,14:00,22:00,37.555660,126.936890,37.559800,126.936940,,14, ,지역상권활성화+보행환경개선,2018-08-12,합격,,,,,,,,,,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
화산중앙로,울산광역시,북구,화봉동,2003-12-18,전일제,00:00,23:59,00:00,23:59,35.5941446,129.3672922,35.5940648,129.3672504,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,66,5,330,34,1,4,7,10,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
화산로,울산광역시,북구,화봉동,2003-12-18,전일제,00:00,23:59,00:00,23:59,35.5939925,129.3660713,35.5940952,129.365805,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,78,15,55,128,12,4,9,30,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
화산로,울산광역시,북구,화봉동,2003-12-18,전일제,00:00,23:59,00:00,23:59,35.5930193,129.3658451,35.5933119,129.3659874,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,0,0,0,0,0,0,0,0,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
화산중앙로,울산광역시,북구,화봉동,2003-12-18,전일제,00:00,23:59,00:00,23:59,35.5928846,129.3704604,35.592532,129.370341,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,0,0,0,0,0,0,0,0,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
화동2길,울산광역시,북구,화봉동,2008-12-16,전일제,00:00,23:59,00:00,23:59,35.591276,129.368811,35.591219,129.369082,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,4,3,28,0,4,2,0,1,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
화동15길,울산광역시,북구,화봉동,2008-12-16,전일제,00:00,23:59,00:00,23:59,35.591155,129.369211,35.591064,129.369494,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,14,0,0,0,6,0,0,0,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
화산로,울산광역시,북구,화봉동,2003-12-18,전일제,00:00,23:59,00:00,23:59,35.595547,129.366578,35.595483,129.368022,겸용,6,Y,보행환경개선,2022-11-08,합격,없음,0,0,0,0,0,0,0,0,0,울산광역시 북구청,052-241-7876,2022-11-08,3720000,울산광역시 북구
용왕정길(용왕산근린공원),서울특별시,양천구,목2동,2016-08-01,전일제,00:00,23:59,00:00,23:59,37.541309,126.876624,37.543887,126.878233,,6,N,안전한 보행로 확보,2022-07-01,합격,-,0,0,0,0,4,0,1,0,0,서울특별시 양천구,02-2620-3708,2022-10-12,3140000,서울특별시 양천구
우장산공원길,서울특별시,강서구,우장산동,2010-11-06,주말제,00:00,00:00,06:00,20:00,37.552739,126.844406,37.549109,126.842569,,5,Y,보행환경개선,2017-07-13,합격,,0,,,,,,,,,서울특별시 강서구청,02-2600-4137,2022-11-21,3150000,서울특별시 강서구
양천로69길,서울특별시,강서구,염창동,2013-10-01,전일제,00:00,23:59,00:00,23:59,37.555323,126.872378,37.556127,126.872453,,8,N,보행환경개선,2017-07-13,합격,,0,,,,,,,,,서울특별시 강서구청,02-2600-4137,2022-11-21,3150000,서울특별시 강서구
양천로67길,서울특별시,강서구,염창동,2013-10-01,전일제,00:00,23:59,00:00,23:59,37.555953,126.868895,37.555018,126.869674,,6,N,보행환경개선,2017-07-13,합격,,0,,,,,,,,,서울특별시 강서구청,02-2600-4137,2022-11-21,3150000,서울특별시 강서구
우장산로10길,서울특별시,강서구,우장산동,2013-10-01,시간제,18:00,07:30,00:00,23:59,37.551204,126.844497,37.549109,126.842569,,5,Y,보행환경개선,2017-07-13,합격,,0,,,,,,,,,서울특별시 강서구청,02-2600-4137,2022-11-21,3150000,서울특별시 강서구
금낭화로26길,서울특별시,강서구,방화3동,2015-10-01,전일제,00:00,23:59,00:00,23:59,37.578855,126.816592,37.579891,126.815447,,5.5,N,보행환경개선,2017-07-13,합격,,0,,,,,,,,,서울특별시 강서구청,02-2600-4137,2022-11-21,3150000,서울특별시 강서구
명동길,서울특별시,중구,"명동1가,명동2가",,시간제,10:00,23:00,10:00,23:00,37.563651,126.982158,37.563824,126.985064,,14, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
명동4길,서울특별시,중구,"명동1가,명동2가",,시간제,10:00,23:00,10:00,23:00,37.563589,126.983456,37.561442,126.984101,,4, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
명동6길,서울특별시,중구,"명동1가,명동2가",,시간제,10:00,23:00,10:00,23:00,37.563229,126.984124,37.561962,126.984435,,4, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
명동7길,서울특별시,중구,"명동1가,명동2가",,시간제,10:00,23:00,10:00,23:00,37.564941,126.984271,37.563772,126.984473,,4, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
명동8길,서울특별시,중구,"명동1가,명동2가",,시간제,10:00,23:00,10:00,23:00,37.563692,126.984496,37.560858,126.985148,,14, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
명동10길,서울특별시,중구,"명동1가,명동2가",,시간제,10:00,23:00,10:00,23:00,37.561728,126.985827,37.563798,126.985133,,5, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
남대문시장길,서울특별시,중구,남창동,2010-12-01,시간제,12:00,21:00,12:00,21:00,37.560202,126.977387,37.560453,126.977945,,10, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
남대문시장2길,서울특별시,중구,남창동,2010-12-01,시간제,12:00,21:00,12:00,21:00,37.559447,126.976559,37.559408,126.977945,,8, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
남대문시장4길,서울특별시,중구,남창동,2010-12-01,시간제,12:00,21:00,12:00,21:00,37.560791,126.977346,37.557911,126.977197,,8, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
남대문시장6길,서울특별시,중구,남창동,2010-12-01,시간제,12:00,21:00,12:00,21:00,37.558915,126.976507,37.558881,126.977934,,6, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6214,2022-10-21,3010000,서울특별시 중구
퇴계로85길,서울특별시,중구,황학동,2017-09-01,시간제,14:00,19:00,14:00,19:00,37.567247,126.990878,37.568271,126.991921,,13, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6213,2022-10-21,3010000,서울특별시 중구
충무로13길,서울특별시,중구,"입정동,을지로3가동",2018-06-01,시간제,20:00,23:00,20:00,23:00,37.567247,126.990878,37.566884,126.991921,,5, ,보행환경개선,2022-10-21,합격,,,,,,,,,,,서울특별시중구청,02-3396-6213,2022-10-21,3010000,서울특별시 중구
점촌-소로3-346,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.5840479,128.1831138,36.5840479,128.1831138,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-345,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.58404865,128.1852144,36.58404865,128.1852144,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-340,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.59238396,128.1893513,36.59238396,128.1893513,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-335,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.5837061,128.1826885,36.5837061,128.1826885,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-334,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.5842201,128.1839209,36.5842201,128.1839209,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
점촌-소로3-333,경상북도,문경시,점촌5동,,전일제,00:00,23:59,00:00,23:59,36.5837061,128.1826885,36.5837061,128.1826885,,2, ,주거지,2017-10-17,합격,,,,,,,,,,,경상북도 문경시청,054-550-6363,2022-10-06,5120000,경상북도 문경시
소로3-가오16,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오17,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오18,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오19,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오20,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오21,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오23,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-가오24,대전광역시,동구,가오동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-낭월01,대전광역시,동구,낭월동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-낭월02,대전광역시,동구,낭월동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
소로3-낭월04,대전광역시,동구,낭월동,,전일제,12:00,22:00,10:00,22:00,36.326999,127.432683,36.326999,127.432683,,3, ,보행환경개선,2020-12-11,합격,,,,,,,,,,,대전광역시 동구청,042-251-4857,2021-09-17,3640000,대전광역시 동구
보행자전용도로,대전광역시,유성구,궁동,,전일제,00:00,23:59,00:00,23:59,36.364510,127.352120,36.365070,127.352130,,8, ,보행환경개선,2022-02-01,합격,,,,,,,,,,,대전광역시 유성구청,042-611-2807,2022-11-16,3670000,대전광역시 유성구
보행자전용도로,대전광역시,유성구,궁동,,전일제,00:00,23:59,00:00,23:59,36.363250,127.347610,36.363110,127.348450,,8, ,보행환경개선,2022-02-01,합격,,,,,,,,,,,대전광역시 유성구청,042-611-2807,2022-11-16,3670000,대전광역시 유성구
