시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경상북도,포항시,중앙로 158번길,,,4,108,1,N,36.02764881,129.3708262,36.02670444,129.3710835,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 174번길,,,4,115,1,N,36.02169749,129.3679915,36.02123121,129.3653684,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 174번길,,,4,136,1,N,36.02172829,129.3648343,36.02072424,129.3657193,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 221번길,,,4,630,1,N,36.02839593,129.3685831,36.02285578,129.3700171,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 221번길,,,4,110,1,N,36.02372689,129.3710719,36.02353397,129.3698932,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 222번길,,,2,356,1,N,36.02262726,129.3700685,36.01949129,129.3708923,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 222번길,,,3,171,1,N,36.02230067,129.371434,36.02198325,129.3696028,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 223번길,,,3,627,1,N,36.02308044,129.3712993,36.02649253,129.3704089,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 234번길,,,4,107,1,N,36.02113909,129.3717402,36.02094178,129.3705559,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 246번길,,,2,476,1,N,36.01887536,129.3737879,36.02307773,129.3726884,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 246번길,,,4,112,1,N,36.02136226,129.3730972,36.02116155,129.3718573,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 246번길,,,4,112,1,N,36.02251939,129.3727881,36.02233021,129.3715347,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로,,,4,123,1,N,36.02115295,129.3681915,36.02225352,129.3678945,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로,,,3,124,1,N,36.02251423,129.3694052,36.02140696,129.3696992,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로,,,4,142,1,N,36.02445178,129.3716621,36.02319708,129.3720071,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로,,,4,143,1,N,36.02330844,129.3726399,36.02455825,129.3723141,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,축항로,,,3,110,1,N,36.02785494,129.3714508,36.02883078,129.3711972,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,축항로,,,4,110,1,N,36.02871952,129.3705589,36.02775708,129.3708184,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,동해안로,,,4,244,1,N,35.99277297,129.3953398,35.99124297,129.3953683,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 6번길,,,4,47,1,N,36.00949115,129.3571413,36.00989662,129.3570258,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 6번길,,,4,50,1,N,36.01048479,129.3611326,36.01092259,129.3609765,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로18번길,,,4,44,1,N,36.0099411,129.3570549,36.01035475,129.3569812,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 18번길,,,4,82,1,N,36.01059728,129.3585077,36.00990715,129.358781,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 18번길,,,7,168,1,N,36.01154054,129.359107,36.01002554,129.3592891,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 18번길,,,5,110,1,N,36.01200525,129.3630743,36.01103619,129.3634418,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 18번길,,,5,49,1,N,36.01077499,129.3622946,36.01120171,129.3621299,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 32번길,,,6,176,1,N,36.01224141,129.3586316,36.01073509,129.3584869,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 32번길,,,4,117,1,N,36.01045001,129.356948,36.01146031,129.356773,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 32번길,,,4,73,1,N,36.01100451,129.3609346,36.01163047,129.3607176,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 32번길,,,6,51,1,N,36.01128132,129.3620907,36.01171467,129.3619317,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,상공로 46번길,,,5,187,1,N,36.01160341,129.3568271,36.01300703,129.3579558,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상남도,통영시,북문2길,,,4.9,140,1,Y,34.850795,128.429325,34.850319,128.430567,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,동달안길 8,,,4.6,50,1,N,34.863747,128.441422,34.864407,128.441711,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,화포1길,,,3.5,100,1,N,34.857913,128.441437,34.858941,128.442759,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,동달안길8,,,2.8,100,1,Y,34.864509,128.441727,34.866262,128.442388,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,항북길,,,4.8,50,1,N,34.846156,128.431383,34.845864,128.430793,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,충렬로,,,4.9,100,1,N,34.8424235,128.421036,34.8442696,128.420224,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,항남1길,,,5.6,50,1,N,34.842805,128.423155,34.842375,128.422879,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,동충4길,,,6,190,1,N,34.842101,128.424306,34.841221,128.422671,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,새터길,,,8.1,280,2,Y,34.841767,128.420833,34.840934,128.420665,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,해미당1길,,,6.4,500,1,N,34.857212,128.429147,34.85645429,128.4300025,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,해미당1길,,,4.1,70,1,N,34.856428,128.430023,34.856791,128.430522,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,해미당2길,,,6.6,80,1,N,34.85602993,128.4301862,34.85585197,128.4295291,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,동피랑길,,,5.7,500,1,N,34.845057,128.427878,34.845738,128.426381,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,노전길,,,4.7,150,1,N,34.91390705,128.3574171,34.915106,128.358047,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,도산일주로,,,4.3,150,1,N,34.907164,128.312716,34.908363,128.312191,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,도산일주로,,,5.7,150,1,N,34.908322,128.314387,34.907748,128.316609,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,새터길,,,3.8,80,1,N,34.841767,128.420833,34.840934,128.420665,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,주전골길,,,3,440,1,Y,34.848648,128.427122,34.848455,128.425206,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,죽림2로,,,9.1,300,1,Y,34.880507,128.419072,34.880103,128.422129,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,죽림해안로,,,4.7,300,1,Y,34.880544,128.422227,34.880848,128.419028,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,해송정1길,,,7.1,300,1,N,34.84348338,128.4270481,34.844199,128.427656,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,죽림2로,,,8,220,1,Y,34.977186,128.420957,34.87904063,128.4210848,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,죽림2로,,,7.4,220,1,Y,34.878982,128.421981,34.877091,128.421597,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,해미당5길,,,4,240,1,Y,34.8531667,128.4291871,34.85391006,128.4305798,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,정량안길,,,5.3,200,1,N,34.851396,128.431449,34.850161,128.430889,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,멘데해안길,,,6.5,1600,1,N,34.844721,128.433694,34.844157,128.435288,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
경상남도,통영시,멘데해안길,,,5.8,583,1,N,34.843654,128.441033,34.844447,128.435365,,경상남도 통영시 교통과,055-650-5332,2022-02-14,5330000,경상남도 통영시
전라북도,군산시,수송4길,,,12,160,1,Y,35.962681,126.716506,35.963295,126.716741,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,경포천서길,,,6,170,1,N,35.975559,126.725877,35.974325,126.725886,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,은파순환길,,,8,920,1,Y,35.953083,126.691566,35.946148,126.692833,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,구시장로,,,10,450,1,Y,35.980339,126.720201,35.984207,126.719562,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,개복길,,,6,130,1,N,35.983128,126.713824,35.984125,126.714396,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,수송3길,,,6,150,1,Y,35.963668,126.714755,35.962702,126.715197,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,아리랑로,,,4,250,1,N,35.985221,126.714855,35.983189,126.713679,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,대명1길,,,6,170,1,N,35.982261,126.719638,35.982084,126.718221,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,약전안길,,,6,130,1,N,35.983058,126.717407,35.983643,126.718207,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,신영1길,,,6,110,1,N,35.984187,126.719307,35.983639,126.718618,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,축동안길,,,8,145,1,N,35.966751,126.714567,35.965892,126.715201,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,구암3.1로,,,6,290,1,N,35.981819,126.729736,35.981645,126.731224,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,황룡2길,,,6,700,1,Y,35.942736,126.689076,35.942698,126.688068,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,죽성로,,,6,110,1,N,35.986608,126.714855,35.987231,126.714079,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,싸전길,,,6,90,1,N,35.985058,126.717308,35.985573,126.717549,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,큰샘길,,,6,60,1,N,35.985573,126.717551,35.985579,126.717251,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,동령길,,,6,120,1,N,35.988325,126.712753,35.987919,126.713481,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,동신영길,,,8,130,1,Y,35.984312,126.720048,35.983523,126.719651,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,하나운안1길,,,6,170,1,Y,35.964436,126.694649,35.965595,126.695118,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,하나운안3길,,,6,200,1,Y,35.964112,126.694688,35.963182,126.696211,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,수송5길,,,12,150,1,Y,35.965736,126.716578,35.966324,126.716769,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,수송6길,,,12,310,1,Y,35.967612,126.716759,35.969127,126.716768,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,나운2길,,,8,300,1,Y,35.965136,126.702719,35.963994,126.705399,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,나운2길,,,6,130,1,N,35.964197,126.702491,35.964862,126.703178,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
전라북도,군산시,나운2길,,,6,130,1,N,35.964862,126.703178,35.964072,126.702671,,전라북도 군산시청,063-454-3774,2022-01-18,4670000,전라북도 군산시
서울특별시,서초구,강남대로8길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.469393,127.042044,37.468229,127.043688,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로6길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.468876,127.044608,37.470157,127.043168,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,동산로8길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.471318,127.044325,37.469184,127.046769,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,동산로12길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.469744,127.047618,37.471646,127.045247,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,논현로1길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.469202,127.047181,37.470388,127.048833,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,원터길,차량소통 촉진 및 보행자 안전,1999,6,140,1,N,37.443986,127.056511,37.443191,127.055852,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,원터2길,차량소통 촉진 및 보행자 안전,1999,6,300,1,N,37.443001,127.055631,37.444011,127.056271,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
